,uid,stemmed
675,10950582,"[u'lillij', u'u', u'tough', u'chick', u'hope', u'ruin', u'banquet', u'u', u'dale']"
676,10950582,"[u'lillij', u'let', u'jake', u'take', u'one', u'last', u'week', u'half', u'daythey', u'need']"
677,10950582,"[u'lillij', u'tennese', u'say', u'hi', u'back', u'watch', u'bk', u'sure', u'lunch', u'will', u'ws']"
678,10950582,"[u'lillij', u'ah', u'hahschool', u'close', u'atlanta', u'todayonli', u'8', u'hour', u'drivingughwil', u'say', u'hi', u'littl', u'later']"
679,10950582,"[u'lillij', u'hi', u'lil', u'drive', u'thru', u'tennesse', u'now', u'u', u'r', u'earli']"
680,10950582,"[u'lillij', u'hi', u'lil', u'drive', u'thru', u'tennesse', u'now', u'p', u'earli']"
681,10950582,"[u'rt', u'manisha1', u'check', u'12', u'extrem', u'effect', u'guerrilla', u'market', u'stunt']"
682,10950582,"[u'coachwmbliss', u'glad', u'u', u'rememb', u'great', u'holiday']"
683,10950582,"[u'rt', u'pepperidgefarm', u'thanksgiv', u'leftov', u'idea']"
684,10950582,"[u'rhbarrett', u'thank', u'rob', u'proud', u'site', u'happi', u'tday']"
685,10950582,"[u'night', u'happi', u'thaksgiv', u'friend', u'old', u'new', u'tonight', u'super', u'anntaylor']"
686,10950582,"[u'rt', u'manisharep', u'lisa67gto', u'sound', u'amaz', u'go', u'cold', u'winter', u'nyc', u'gno', u'anntaylorstyl', u'anntaylor']"
687,10950582,"[u'andrewwindham', u'tellm']"
688,10950582,"[u'rt', u'killerbee', u'jylmomif', u'q12', u'love', u'velvet', u'jacket', u'post', u'earlier', u'must', u'wear', u'holiday', u'gno', u'anntaylor']"
689,10950582,"[u'rt', u'tmjen', u'now', u'im', u'dream', u'new', u'boot', u'soft', u'cashmer', u'time', u'go', u'shop', u'gno', u'anntaylor']"
690,10950582,"[u'rt', u'westernglamour', u'rt', u'jylmomif', u'q12', u'u', u'look', u'frwrd', u'2', u'wear', u'holiday', u'season', u'gno', u'anntaylor']"
691,10950582,"[u'manisharep', u'lol']"
692,10950582,"[u'rt', u'stylemom', u'rt', u'jylmomif', u'becom', u'fan', u'fashion', u'anntaylorstyl', u'fb', u'page', u'gno', u'anntaylor']"
693,10950582,"[u'bizmebizg', u'litt', u'bore', u'work', u'home', u'travel', u'oo', u'la', u'la', u'anntaylor']"
694,10950582,"[u'rt', u'jylmomif', u'becom', u'fan', u'fashion', u'anntaylorstyl', u'fb', u'page', u'pl', u'rt', u'gno', u'anntaylor']"
695,10950582,"[u'andrewwindham', u'leav', u'600', u'drive', u'akron', u'oh', u'spend', u'holiday', u'cousin', u'anntaylor']"
696,10950582,"[u'bizmebizg', u'compar', u'note', u'anntaylor']"
697,10950582,"[u'manisharep', u'wish', u'time', u'shop', u'come', u'number', u'atl', u'two', u'week', u'ago', u'anntaylor']"
698,10950582,"[u'rt', u'sandralevine11', u'o', u'gosh', u'fallen', u'love', u'ann', u'taylor', u'gno', u'anntaylorstyl']"
699,10950582,"[u'andrewwindham', u'nice', u'see', u'u', u'andrew', u'anntaylor']"
700,10950582,"[u'rt', u'workchic', u'anntaylorstyl', u'q10', u'statement', u'necklac', u'blazer', u'lbd', u'anntaylor', u'gno']"
701,10950582,"[u'rt', u'bookieboo', u'levitanl', u'momsoutlouddfw', u'luv2bfitmom', u'baken', u'chalenejohnson', u'thank', u'rt', u'love', u'pleasur']"
702,10950582,"[u'westernglamour', u'understand', u'urg']"
703,10950582,"[u'manisharep', u'u', u'cute', u'dont', u'one', u'anntaylor']"
704,10950582,"[u'bizmebizg', u'without', u'anntaylor']"
705,10950582,"[u'blp3', u'black', u'pant', u'one', u'thing', u'cant', u'live', u'withouth', u'anntaylor']"
706,10950582,"[u'westernglamour', u'that', u'great', u'suggest', u'anntaylor']"
707,10950582,"[u'manisharep', u'mani', u'littl', u'black', u'dress', u'u', u'anntaylor']"
708,10950582,"[u'rt', u'anntaylorstyl', u'kristinfromat', u'q10', u'everi', u'closet', u'need', u'least', u'one', u'lbd', u'anntaylor']"
709,10950582,"[u'westernglamour', u'can', u'wear', u'togeth', u'anntaylor']"
710,10950582,"[u'rt', u'kristinfromat', u'jylmomif', u'lbd', u'gno', u'anntaylor']"
711,10950582,"[u'rt', u'westernglamour', u'rt', u'jylmomif', u'anntaylorstyl', u'q10', u'1', u'wardrob', u'piec', u'u', u'couldnt', u'live', u'wout', u'pl', u'rt', u'gno', u'anntaylor']"
712,10950582,"[u'rt', u'stylemom', u'rt', u'katjapresn', u'westernglamour', u'fab', u'white', u'shirt', u'must', u'everyon', u'wardrob', u'gno', u'anntaylor']"
713,10950582,[u'anntaylor']
714,10950582,"[u'rt', u'petitelef', u'q8', u'u', u'strive', u'2b', u'success', u'diff', u'area', u'ur', u'life', u'workhomecommun', u'pl', u'rt', u'gno', u'anntaylor']"
715,65536024,"[u'listen', u'le', u'disko', u'remix', u'p', u'attack', u'hammerdish', u'fml', u'realli', u'want', u'grow', u'guy', u'peter', u'pan', u'syndrom', u'run', u'amuck']"
716,65536024,"[u'stop', u'lie', u'everyon', u'els', u'start', u'lie', u'wwwallenhensoncom']"
717,65536024,"[u'novemb', u'month', u'transit', u'right', u'around', u'corner', u'new', u'hous', u'new', u'job', u'new', u'colleg', u'differ', u'sort', u'lief']"
718,65536024,"[u'spoke', u'wrote']"
719,As I wrote I lived.,[u'nan']
720,Allen R. Henson Esq.,[u'nan']
721,65536024,"[u'rt', u'allenhenson', u'twitterexpress', u'1', u'train', u'twitter']"
722,65536024,"[u'give', u'excus', u'train', u'ill', u'give', u'excus', u'train', u'stfu', u'get', u'gym']"
723,65536024,"[u'use', u'shazam', u'discov', u'your', u'go', u'sick', u'puppi', u'shazam']"
724,65536024,"[u'new', u'casa', u'houston', u'two', u'week', u'ago', u'will', u'finish', u'friday']"
725,65536024,"[u'go', u'bed', u'spent', u'day', u'pack', u'soon', u'will', u'au', u'revoir', u'killeen', u'good', u'damnabl', u'cesspool', u'fort', u'hood', u'move', u'new', u'casa']"
726,65536024,[u'apocalypsemeow']
727,65536024,"[u'bunniesuicid', u'lmao', u'comment', u'2hr', u'ago', u'boyfriend', u'tit', u'tweet', u'yeah', u'im', u'behind']"
728,65536024,"[u'jack', u'path', u'lawsuit', u'dismiss', u'starlht', u'defamatori', u'true', u'hello', u'fiction', u'wwwallenhensoncom']"
729,65536024,"[u'fuck', u'stand', u'jack', u'teflon', u'don', u'go', u'ahead', u'tri']"
730,65536024,"[u'rich', u'famou', u'point', u'pleas', u'problem', u'everyon', u'els']"
731,65536024,"[u'man', u'everyth', u'still', u'isnt', u'happi', u'bring', u'booz']"
732,65536024,"[u'came', u'poverti', u'stricken', u'corner', u'america', u'damn', u'determin', u'die', u'rich', u'loath', u'buri', u'lamborgini']"
733,65536024,"[u'entir', u'life', u'one', u'giant', u'complic', u'drink', u'game']"
734,65536024,"[u'erni', u'hammer', u'nuff', u'said', u'ye', u'im', u'drive']"
735,65536024,"[u'saidugh', u'smell', u'like', u'booz', u'instantli', u'shot', u'back', u'well', u'smell', u'like', u'bitch']"
736,65536024,"[u'just', u'got', u'hit', u'dick', u'bacon', u'realli']"
737,65536024,"[u'need', u'shot', u'patron', u'do', u'equi', u'well', u'make', u'doubl']"
738,65536024,"[u'pretti', u'much', u'failur', u'life', u'consid', u'suicid']"
739,65536024,"[u'thank', u'continu', u'support', u'havent', u'bought', u'copi', u'book', u'know', u'jack', u'alreadi']"
740,65536024,"[u'ive', u'written', u'respons', u'reader', u'know', u'well', u'one', u'simpli', u'suspect', u'end', u'die', u'charad']"
741,65536024,"[u'true', u'jack', u'chang', u'noth', u'sake', u'continu', u'alia', u'will', u'remain', u'next', u'instal', u'jack', u'path']"
742,65536024,"[u'now', u'mani', u'notic', u'mani', u'irrefut', u'similar', u'main', u'charact', u'new', u'book', u'jack', u'miller']"
743,65536024,[]
744,65536024,"[u'gym', u'get', u'back', u'busi', u'place', u'feel', u'normal', u'thank', u'gold']"
745,65536024,"[u'goodnight', u'twich', u'sell', u'book', u'sleep', u'buy', u'book', u'sleep']"
746,65536024,"[u'handl', u'bottom', u'chili', u'bathroom', u'door', u'avoid', u'germ']"
747,65536024,"[u'wtf', u'america', u'becom', u'fing', u'phobic', u'lame', u'epic', u'fail', u'say']"
748,65536024,"[u'set', u'car', u'fire', u'tonight', u'mine', u'ye', u'seriou']"
749,65536024,"[u'ever', u'stop', u'realiz', u'idea', u'what', u'next', u'ie', u'author', u'despair', u'burn', u'em']"
750,65536024,"[u'review', u'barbohem', u'post', u'examin', u'monday', u'see', u'also', u'yelp', u'citysearch', u'urban', u'spoon', u'dont', u'worri', u'made', u'good', u'impress']"
751,65536024,"[u'allisonhiromi', u'sip', u'savor', u'indulg', u'what', u'diff', u'tri', u'love', u'riazul', u'endors', u'dont', u'get', u'wordi']"
752,65536024,"[u'fml', u'mangod', u'bore']"
753,65536024,"[u'riazul', u'anjeo', u'12', u'shot', u'fml', u'im', u'grab', u'24', u'bottl', u'cab', u'absurd']"
754,65536024,"[u'review', u'barbohem', u'allisonhiromi', u'indulg', u'riazul', u'anejo', u'excel']"
755,65536024,"[u'review', u'barbohem', u'allisonhiromi', u'indulg', u'riazul', u'anejo', u'excel']"
756,65536024,"[u'complet', u'obliter', u'rental', u'last', u'night', u'point', u'doesnt', u'matter', u'deduct', u'still', u'enterpris', u'now', u'new', u'derbi', u'car']"
757,18612228,"[u'katiecupcak', u'left', u'side', u'incred', u'creativ', u'wow', u'cant', u'wait', u'decor', u'apart', u'get', u'back', u'thanksgiv']"
758,18612228,"[u'vidabobida', u'im', u'allow', u'edit', u'anyth', u'd700', u'wed', u'photo', u'edit', u'hahaha', u'talk', u'motiv']"
759,18612228,"[u'vidabobida', u'proud', u'though', u'ive', u'edit', u'two', u'wed', u'engag', u'session', u'today', u'bed', u'benefit']"
760,18612228,"[u'exhaust', u'recov', u'fast', u'hope', u'hang', u'now', u'edit', u'write', u'paper', u'class', u'week']"
761,18612228,"[u'feel', u'pretti', u'sick', u'moment', u'uh']"
762,18612228,"[u'today', u'initi', u'just', u'hour', u'ill', u'offici', u'sister', u'chi', u'omega', u'im', u'edit', u'edit', u'edit']"
763,18612228,"[u'd700', u'arriv', u'hour', u'ago', u'alreadi', u'head', u'heel', u'love', u'serious', u'now', u'just', u'give', u'name', u'suggest']"
764,18612228,"[u'appear', u'first', u'mous', u'apart', u'just', u'love']"
765,18612228,"[u'love', u'order', u'adoramacamera', u'adorama', u'custom', u'servic', u'fantast', u'just', u'got', u'phone', u'd700']"
766,18612228,"[u'alway', u'find', u'smile', u'laugh', u'edit', u'wed', u'take', u'right', u'back', u'moment', u'love', u'job', u'love', u'coupl']"
767,18612228,"[u'barbaraferra', u'urshalici', u'just', u'googl', u'pictur', u'slovenia', u'arent', u'go', u'stay', u'adriat', u'sea', u'pleas']"
768,18612228,"[u'victoroliveira', u'think', u'go', u'chile', u'week', u'januari', u'mayb', u'can', u'accident', u'end', u'brazil', u'heheh']"
769,18612228,"[u'barbaraferra', u'urshalici', u'live', u'washington', u'dc', u'3', u'hour', u'new', u'york', u'citi', u'awesom', u'area', u'prettiest', u'though']"
770,18612228,"[u'soon', u'youll', u'meet', u'snow']"
771,18612228,"[u'lizziekimbal', u'know', u'im', u'save', u'switch', u'showit', u'site', u'next', u'hope', u'around', u'decemb', u'excit']"
772,18612228,"[u'heathergarland', u'lizziekimbal', u'staceelianna', u'agre', u'just', u'bought', u'd700', u'yesterday', u'look', u'bank', u'account', u'make', u'cri']"
773,18612228,"[u'bed', u'get', u'earli', u'morn', u'hit', u'gym']"
774,18612228,"[u'vidabobida', u'fill', u'brand', u'cant', u'wait', u'hear']"
775,18612228,"[u'urshalici', u'ive', u'use', u'd300', u'past', u'year']"
776,18612228,"[u'noahhay', u'excit', u'send', u'number', u'prank', u'call', u'hahaha']"
777,18612228,"[u'just', u'bought', u'd700', u'awesom', u'day']"
778,18612228,"[u'cafrank', u'fun', u'krystal', u'miss']"
779,18612228,"[u'phone', u'die', u'pleas', u'dm', u'cell', u'number', u'can', u'rebuild', u'contact', u'list', u'pretti', u'pleas', u'thank']"
780,18612228,"[u'post', u'first', u'photo']"
781,18612228,"[u'just', u'receiv', u'third', u'wed', u'photographi', u'inquiri', u'today', u'wooooh', u'love', u'air']"
782,18612228,"[u'came', u'home', u'decor', u'door', u'entir', u'display', u'hershey', u'cooki', u'cream', u'bar', u'arnold', u'palmer', u'love', u'big']"
783,18612228,"[u'digit', u'design', u'class', u'jazz', u'concert', u'later', u'tonight']"
784,18612228,"[u'get', u'bed', u'earli', u'finish', u'paper', u'morn']"
785,18612228,"[u'came', u'home', u'sweetest', u'surpris', u'cant', u'wait', u'meet', u'big', u'sister']"
786,18612228,"[u'caitelizabeth', u'sound', u'amaz', u'love', u'make', u'pizza', u'fun']"
787,18612228,"[u'vetpan', u'keep', u'post', u'secret', u'know', u'im', u'love', u'process', u'hope', u'your', u'great', u'sunday']"
788,18612228,"[u'woke', u'without', u'hiccup', u'woooh', u'brunch', u'mom', u'spend', u'day', u'librari']"
789,18612228,"[u'unend', u'case', u'hiccup', u'go', u'45', u'minut', u'ive', u'tri', u'almost', u'everyth', u'hurt']"
790,18612228,"[u'just', u'blog', u'mini', u'session', u'alicegao']"
791,18612228,"[u'go', u'penn', u'beat', u'princeton', u'homecom', u'game', u'today']"
792,18612228,"[u'just', u'finish', u'spontan', u'photo', u'shoot', u'alicegao', u'beau']"
793,18612228,"[u'cant', u'wait', u'june', u'd800', u'announc', u'im', u'buy', u'd700', u'yayyyi']"
794,18612228,"[u'just', u'finish', u'watch', u'vampir', u'diari', u'brittani', u'ahhh', u'katerinagraham', u'amaz']"
795,18612228,"[u'lizziekimbal', u'absolut', u'love', u'last', u'blog', u'post', u'wow']"
796,18612228,"[u'hang', u'amaz', u'vidabobida', u'chat', u'photographi', u'amaz', u'summer', u'plan']"
797,22743516,[u'fb']
798,22743516,"[u'gorgeou', u'outsid', u'fb']"
799,22743516,"[u'kinda', u'happi', u'fb']"
800,22743516,"[u'talk', u'cute', u'boy']"
801,22743516,"[u'love', u'fb']"
802,22743516,"[u'got', u'wish', u'fb']"
803,22743516,"[u'got', u'wish']"
804,22743516,"[u'just', u'break', u'car', u'run', u'wiper', u'handicap', u'spot', u'adventur', u'fb']"
805,22743516,"[u'just', u'break', u'car', u'run', u'wiper', u'handicap', u'spot', u'adventur']"
806,22743516,"[u'mayb', u'ill', u'move', u'hawaii', u'fb']"
807,22743516,"[u'sign', u'work', u'hard', u'u', u'take', u'two', u'3hr', u'nap', u'instead', u'actual', u'sleep', u'fb']"
808,22743516,"[u'gavinnewsom', u'congrat', u'new', u'babi', u'girl']"
809,22743516,"[u'hey', u'u', u'facebook', u'mocha', u'long', u'close', u'830', u'bitch', u'goin', u'starbuck']"
810,22743516,"[u'sunset', u'soul', u'fb']"
811,22743516,"[u'wish', u'doctor', u'went', u'knew', u'talk', u'fb']"
812,22743516,"[u'wish', u'doctor', u'went', u'knew', u'talk']"
813,22743516,"[u'realli', u'intens', u'pflag', u'meet', u'tonight', u'fb']"
814,22743516,"[u'im', u'sleep', u'middl', u'queen', u'size', u'bed', u'dont', u'choos', u'side', u'im', u'still', u'wish', u'someon', u'next', u'fb']"
815,22743516,"[u'im', u'righti', u'hellwhen', u'fox', u'becom', u'unbias', u'oh', u'didnt', u'need', u'west', u'coast', u'back', u'fb']"
816,22743516,"[u'fickl', u'fb']"
817,22743516,"[u'wow', u'coolio', u'fort', u'wayn', u'im', u'stand', u'sea', u'mindweastern', u'allll', u'sing', u'along', u'lol', u'didnt', u'expect', u'fb']"
818,22743516,"[u'emi', u'ur', u'answer', u'ur', u'phone', u'caus', u'lost', u'u', u'come', u'columbia', u'streer', u'fb']"
819,22743516,"[u'juyeonclairewoo', u'mwah']"
820,22743516,"[u'move', u'judi', u'ray', u'd', u'room', u'cool', u'forgot', u'bunch', u'stuff', u'rent', u'hous', u'p']"
821,22743516,"[u'love', u'smell', u'fresh', u'summer', u'rain']"
822,22743516,"[u'chicago', u'peep', u'come', u'hydrat', u'dollar', u'well', u'fb']"
823,22743516,"[u'chicago', u'babi', u'let', u'paarti']"
824,22743516,"[u'woowoo', u'rock', u'interview', u'got', u'job', u'fb']"
825,22743516,"[u'didnt', u'see', u'meteor', u'see', u'first', u'firefli', u'3', u'year', u'fb']"
826,22743516,"[u'slighti', u'bore', u'sever', u'confus', u'fb']"
827,22743516,"[u'juyeonclairewoo', u'xoxox']"
828,22743516,"[u'feel', u'good', u'drive', u'fb']"
829,22743516,"[u'prop', u'bill', u'clinton']"
830,22743516,"[u'rmcnett', u'tire', u'reason', u'still', u'cant', u'sleep', u'tho', u'tylenol', u'pm', u'pleas', u'kick']"
831,22743516,"[u'get', u'antsi', u'want', u'plane', u'fb']"
832,22743516,"[u'freaki', u'still', u'plane', u'tarmac', u'storm', u'plane', u'shake', u'like', u'crazyugh', u'want', u'offff', u'fb']"
833,22743516,"[u'omg', u'just', u'land', u'cant', u'go', u'gate', u'bc', u'there', u'lighten', u'that', u'somthg', u'u', u'tell', u'someon', u'9', u'12hr', u'night', u'travel', u'sleepi', u'fb']"
834,22743516,"[u'back', u'indianagreet', u'rain']"
835,22743516,"[u'stil', u'travel', u'want', u'horizont', u'room', u'without', u'intercom', u'fb']"
836,22743516,"[u'harder', u'fb']"
837,19922973,"[u'dispatch', u'2009', u'new', u'york', u'film', u'festiv']"
838,19922973,"[u'qa', u'director', u'clair', u'deni', u'chocolat', u'new', u'film', u'white', u'materi']"
839,19922973,"[u'record', u'week', u'hope', u'sandov', u'warm', u'invent']"
840,19922973,"[u'excerpt', u'david', u'lida', u'first', u'stop', u'new', u'world', u'mexico', u'citi', u'capit', u'21st', u'centuri', u'event', u'tonight']"
841,19922973,"[u'stop', u'smile', u'interview', u'ace', u'frehley']"
842,19922973,"[u'tomorrow', u'chicago', u'david', u'linda', u'present', u'mexico', u'citi', u'21st', u'centuri', u'stop', u'smile', u'storefront']"
843,19922973,"[u'record', u'week', u'warm', u'heart', u'africa', u'best']"
844,19922973,"[u'check', u'new', u'record', u'week', u'mp3', u'blog', u'stop', u'smile', u'homepag']"
845,19922973,"[u'talk', u'talk', u'polanski', u'wikipedia', u'blog']"
846,19922973,"[u'david', u'lida', u'will', u'host', u'present', u'contemporari', u'mexico', u'citi', u'stop', u'smile', u'storefront', u'thursday', u'video']"
847,19922973,"[u'2009', u'toronto', u'film', u'festiv', u'wrap']"
848,19922973,"[u'david', u'foster', u'wallac', u'screen', u'brief', u'interview', u'hideou', u'men', u'reviewessay']"
849,19922973,"[u'movi', u'chang', u'life', u'chri', u'miller', u'woodi', u'allen', u'sleeper']"
850,19922973,"[u'street', u'field', u'movi', u'hous', u'theyr', u'ethiopian', u'blog']"
851,19922973,"[u'peter', u'weller', u'william', u'burrough', u'50th', u'anniversari', u'celebr', u'nake', u'lunch', u'audio', u'chicago', u'public', u'radio']"
852,19922973,"[u'new', u'author', u'interview', u'tao', u'lin', u'author', u'shoplift', u'american', u'apparel']"
853,19922973,"[u'qa', u'cornel', u'west', u'almost', u'throw', u'book', u'wall', u'your', u'intens', u'aliv', u'need', u'break', u'bitlylsc4x']"
854,19922973,"[u'dispatch', u'toronto', u'film', u'fest', u'new', u'coen', u'bro', u'film', u'cormac', u'mccarthi', u'road', u'adapt']"
855,19922973,"[u'new', u'film', u'review', u'last', u'year', u'marienbad', u'polanski', u'repuls', u'criterion']"
856,19922973,"[u'cornel', u'west', u'speak', u'truth', u'new', u'excerpt', u'interview']"
857,19922973,"[u'new', u'slideshow', u'review', u'magnum', u'photograph', u'martin', u'parr', u'goe', u'beach']"
858,19922973,"[u'ukbas', u'lit', u'journal', u'granta', u'releas', u'new', u'chicago', u'issu', u'seri', u'event', u'citi', u'blog']"
859,19922973,"[u'retrac', u'manhunt', u'john', u'wilk', u'booth', u'archiv']"
860,19922973,"[u'goos', u'island', u'updat', u'former', u'factori', u'presid', u'arrest', u'charg', u'feloni', u'theft', u'money', u'launder', u'blog']"
861,19922973,"[u'dardenn', u'brother', u'lorna', u'silenc', u'new', u'film', u'review']"
862,19922973,"[u'slideshow', u'review', u'portabl', u'februari', u'david', u'berman', u'silver', u'jew']"
863,19922973,"[u'look', u'back', u'chicago', u'old', u'town', u'school', u'folk', u'music', u'archiv']"
864,19922973,"[u'new', u'qa', u'author', u'michael', u'idov']"
865,19922973,"[u'stop', u'smile', u'event', u'chicago', u'public', u'radio', u'present', u'joe', u'meno', u'deb', u'olin', u'unferth', u'cristina', u'henriquez', u'eula', u'biss', u'oct', u'22']"
